name,count_2023,count_2024,count_2025,birthDate,deathDate,nationality,occupationType,vol_jump_dates
Jordan Peterson,5901.0,5357.0,2927.0,1962-06-12T00:00:00Z,,Canada,Celebrity,"[20230104, 20230105, 20230107, 20230115, 20230128, 20230129, 20230312, 20230823, 20230824, 20231007, 20231008, 20231101, 20231111, 20240117, 20240303, 20240619, 20240723, 20241019, 20241120, 20241214, 20250211, 20250423, 20250525, 20250526]"
Julian Alvarez,31053.0,42482.0,18204.0,2000-01-01T00:00:00Z,,Argentina,Celebrity,"[20230131, 20230430, 20230517, 20230521, 20230610, 20231222, 20240131, 20240417, 20240621, 20240710, 20240715, 20240805, 20240806, 20240812, 20241016, 20241122, 20241211, 20250121, 20250208, 20250304, 20250312, 20250313, 20250326]"
Justin Bieber,57289.0,52067.0,31640.0,1994-03-01T00:00:00Z,,Canada,Celebrity,"[20230228, 20230301, 20230305, 20231126, 20240211, 20240212, 20240301, 20240509, 20240510, 20240824, 20240906, 20240921, 20240922, 20240923, 20240924, 20240925, 20250121]"
Justin Timberlake,39748.0,54031.0,6117.0,1981-01-31T00:00:00Z,,United States,Celebrity,"[20231018, 20240126, 20240128, 20240223, 20240301, 20240618, 20240619]"
Justin Trudeau,190036.0,165988.0,117260.0,1971-12-25T00:00:00Z,,Canada,Politician,"[20230706, 20230802, 20230912, 20230919, 20231029, 20240519, 20241106, 20241130, 20241216, 20241217, 20250106, 20250201, 20250202, 20250208, 20250221, 20250304, 20250309, 20250310, 20250429, 20250527]"
Kane Brown,36722.0,40150.0,14356.0,1993-10-21T00:00:00Z,,United States,Celebrity,"[20230212, 20230331, 20230403, 20230408, 20230430, 20230623, 20230920, 20231130, 20231225, 20240101, 20240110, 20240203, 20240513, 20240620, 20240719, 20240927, 20241007, 20241010, 20250101]"
Kanye West,108068.0,68947.0,38606.0,1977-06-08T00:00:00Z,,United States,Celebrity,"[20230113, 20230815, 20230829, 20230830, 20240210, 20240629, 20240707, 20240709, 20240713, 20240725, 20240802, 20240904, 20240906, 20240911, 20241114, 20241122, 20241128, 20241204, 20241212, 20241221, 20241225, 20241227, 20241231, 20250123, 20250201, 20250203, 20250207, 20250208, 20250210, 20250422]"
Karim Benzema,122500.0,7463.0,1937.0,1987-12-19T00:00:00Z,,France,Celebrity,"[20230202, 20230221, 20230311, 20230402, 20230412, 20230429, 20230509, 20230517, 20230601, 20230604, 20230824, 20231015, 20231018, 20231230, 20231231, 20240601, 20240705, 20240721, 20241206, 20250107, 20250507, 20250523, 20250524]"
Kathy Hochul,66629.0,62809.0,28948.0,1958-08-27T00:00:00Z,,United States,Politician,"[20230410, 20230417, 20230424, 20230515, 20230710, 20230808, 20230816, 20240113, 20240129, 20240325, 20240329, 20240330, 20240507, 20240717, 20240718, 20240726, 20240820, 20240903, 20240916, 20241023, 20250213, 20250218, 20250427]"
Katy Perry,64796.0,61352.0,39085.0,1964-01-01T00:00:00Z,,United States,Celebrity,"[20230506, 20230507, 20230522, 20230916, 20240219, 20240223, 20240307, 20240507, 20240520, 20240912, 20240920, 20240921, 20240928, 20250404, 20250414]"
Keir Starmer,175333.0,476416.0,211383.0,1962-09-02T00:00:00Z,,United Kingdom,Politician,"[20230105, 20230115, 20230215, 20230223, 20230706, 20230930, 20231010, 20231203, 20240104, 20240522, 20240704, 20240705, 20241227, 20250227]"
Keith Urban,34025.0,72266.0,17600.0,1967-10-26T00:00:00Z,,United States and Australia,Celebrity,"[20230328, 20230403, 20230522, 20230720, 20231109, 20231116, 20231210, 20231220, 20240206, 20240408, 20240428, 20240521, 20240626, 20241027, 20241030, 20250101, 20250106, 20250320, 20250417, 20250509]"
Kelly Clarkson,62155.0,51593.0,28724.0,1982-04-24T00:00:00Z,,United States,Celebrity,"[20230210, 20230314, 20230414, 20230418, 20230509, 20230513, 20230922, 20231014, 20231130, 20231208, 20231221, 20240101, 20240104, 20240205, 20240514, 20240515, 20240726, 20240727, 20240815, 20241012, 20241205, 20241211, 20250109, 20250313, 20250506, 20250521]"
Kelsea Ballerini,37032.0,36464.0,22339.0,1993-09-12T00:00:00Z,,United States,Celebrity,"[20230214, 20230222, 20230305, 20230403, 20230811, 20230913, 20230929, 20231109, 20240205, 20240408, 20240507, 20240517, 20240626, 20240927, 20241023, 20241025, 20241029, 20241121, 20250204, 20250207, 20250211, 20250218, 20250401, 20250509]"
Ken Griffin,7914.0,4992.0,1451.0,1968-10-15T00:00:00Z,,United States,Entrepreneur,"[20230123, 20230314, 20230411, 20230814, 20231024, 20231112, 20240130, 20240131, 20240201, 20240425, 20240514, 20240718, 20240811, 20240816, 20250423, 20250424]"
Kendrick Lamar,33825.0,88467.0,70837.0,1987-06-17T00:00:00Z,,United States,Celebrity,"[20230206, 20240322, 20240405, 20240430, 20240504, 20240620, 20240705, 20240908, 20240912, 20241122, 20250203, 20250210]"
Kevin Costner,40597.0,42674.0,9904.0,1955-01-18T00:00:00Z,,United States,Celebrity,"[20230111, 20230503, 20230902, 20230907, 20231208, 20240519, 20240520, 20240531, 20240616, 20240619, 20240621, 20241111, 20241229, 20250126]"
Kim Kardashian,129601.0,75968.0,38207.0,1980-10-21T00:00:00Z,,United States,Celebrity,"[20230502, 20230630, 20230706, 20230707, 20230722, 20230725, 20230920, 20231109, 20240419, 20240420, 20240506, 20240507, 20240712, 20240713, 20240714, 20250109, 20250203, 20250506, 20250513, 20250522]"
King Charles,340150.0,248707.0,62729.0,1988-05-06T00:00:00Z,,United Kingdom,Politician,"[20230505, 20230506, 20240205, 20240318, 20240426]"
Kylie Jenner,48301.0,30968.0,17301.0,1997-08-10T00:00:00Z,,United States,Celebrity,"[20230122, 20230407, 20230418, 20230905, 20230911, 20240108, 20240125, 20240424, 20250106, 20250216, 20250303, 20250506]"
Lady Gaga,80836.0,86716.0,73508.0,1986-03-28T00:00:00Z,,United States,Celebrity,"[20230313, 20230721, 20240128, 20240726, 20250203, 20250326, 20250403, 20250412, 20250503, 20250504]"
Larry Ellison,6202.0,6991.0,7408.0,1944-08-17T00:00:00Z,,United States,Entrepreneur,"[20230113, 20230127, 20230613, 20230702, 20230829, 20231120, 20231227, 20240115, 20240224, 20240324, 20240403, 20240708, 20240910, 20240917, 20241122, 20241126, 20241203, 20241223, 20241229, 20250121, 20250122, 20250203]"
Larry Fink,5209.0,4734.0,3400.0,1952-11-02T00:00:00Z,,United States,Entrepreneur,"[20230105, 20230315, 20230705, 20230714, 20230803, 20230804, 20240222, 20240326, 20240327, 20240715, 20240721, 20240914, 20241113, 20241229, 20250113, 20250123, 20250331, 20250407, 20250411, 20250513]"
Larry Page,5754.0,4842.0,1534.0,1973-03-26T00:00:00Z,,United States,Entrepreneur,"[20230404, 20230410, 20230418, 20230509, 20230517, 20230525, 20230601, 20230713, 20230827, 20230904, 20230927, 20231113, 20240117, 20240305, 20240403, 20240620, 20240723, 20240810, 20241225, 20250120, 20250121, 20250211, 20250317, 20250318, 20250406, 20250417]"
Lewis Hamilton,73405.0,44704.0,24407.0,1984-11-21T00:00:00Z,,United Kingdom,Celebrity,"[20230305, 20230402, 20230511, 20230604, 20230605, 20230618, 20230709, 20231023, 20231118, 20240201, 20240707, 20241208, 20250316, 20250322]"
Lionel Messi,84427.0,37155.0,9332.0,1987-06-24T00:00:00Z,,Argentina,Celebrity,"[20230503, 20230604, 20230607, 20230624, 20230722, 20230726, 20230803, 20230807, 20230820, 20231030, 20231122, 20240201, 20240421, 20240428, 20240505, 20240615, 20240705, 20240710, 20240715, 20240915, 20241003, 20241016, 20241020, 20241026, 20241206, 20250220, 20250410]"
Lisa Su,3622.0,3641.0,1047.0,1969-11-07T00:00:00Z,,United States and Taiwan,Entrepreneur,"[20230113, 20230219, 20230613, 20230710, 20230918, 20231127, 20231201, 20231204, 20231224, 20231226, 20240320, 20240330, 20240404, 20240405, 20240406, 20240603, 20240805, 20241030, 20241206, 20241210, 20241216, 20250106]"
Luis Diaz,41436.0,35385.0,10169.0,1957-11-06T00:00:00Z,,Colombia,Celebrity,"[20230221, 20230430, 20230616, 20230620, 20230813, 20230819, 20231028, 20231029, 20231105, 20231117, 20240310, 20240331, 20240407, 20240628, 20240706, 20240711, 20240813, 20240825, 20240901, 20240921, 20241105, 20241222, 20250427]"
Luke Bryan,49446.0,72777.0,20379.0,1976-07-17T00:00:00Z,,United States,Celebrity,"[20230130, 20230220, 20230503, 20230522, 20230720, 20230721, 20230806, 20230807, 20230809, 20231109, 20240202, 20240422, 20240520, 20240825, 20240829, 20241023, 20241121, 20250101, 20250127, 20250310, 20250421, 20250519]"
Mackenzie Scott,3590.0,4108.0,766.0,1970-04-07T00:00:00Z,,United States,Entrepreneur,"[20230111, 20230403, 20230424, 20230523, 20231208, 20240127, 20240306, 20240307, 20240319, 20240320, 20241219, 20241222, 20250218, 20250414, 20250524]"
Mamata Banerjee,53115.0,78756.0,17273.0,1955-01-05T00:00:00Z,,India,Politician,"[20230105, 20230530, 20230603, 20230613, 20230622, 20230627, 20231119, 20240124, 20240314, 20240420, 20240427, 20240507, 20240517, 20240604, 20240815, 20240816, 20240912, 20240913, 20241123, 20241208, 20250118, 20250205]"
Marco Rubio,25046.0,55851.0,178478.0,1971-05-28T00:00:00Z,,United States,Politician,"[20230205, 20230627, 20240321, 20240726, 20240729, 20240911, 20240917, 20240920, 20240922, 20241001, 20241004, 20241007, 20241025, 20241027, 20241103, 20241112, 20241226, 20250102, 20250115, 20250121, 20250301]"
Margot Robbie,80428.0,48688.0,4021.0,1990-07-02T00:00:00Z,,Australia,Celebrity,"[20230124, 20230710, 20230713, 20230716, 20230717, 20230720, 20230721, 20240108, 20240311, 20240707, 20240708, 20240831, 20241103]"
Mariah Carey,43853.0,45213.0,14704.0,1969-03-27T00:00:00Z,,United States,Celebrity,"[20231101, 20231224, 20240205, 20240327, 20240505, 20240826, 20240827, 20240923, 20241101, 20241224, 20241225, 20250318, 20250405]"
Marjorie Taylor Greene,68165.0,57597.0,11761.0,1974-05-27T00:00:00Z,,United States,Politician,"[20230110, 20230208, 20230403, 20230404, 20230706, 20240308, 20240322, 20240502, 20240509, 20240517, 20240604, 20241004, 20241106, 20250226, 20250301, 20250327, 20250416]"
Mark Rutte,39285.0,31069.0,23553.0,1967-02-14T00:00:00Z,,Netherlands,Politician,"[20230217, 20230504, 20230707, 20230708, 20230710, 20230814, 20240222, 20240618, 20240620, 20240626, 20240822, 20240830, 20241001, 20241028, 20241104, 20241212, 20250202, 20250301, 20250313]"
Mark Zuckerberg,90409.0,63830.0,47655.0,1984-05-14T00:00:00Z,,United States,Entrepreneur,"[20230324, 20230622, 20230623, 20230706, 20230712, 20230806, 20231012, 20231013, 20240131, 20240201, 20240218, 20240305, 20240419, 20240827, 20250107, 20250108, 20250111, 20250120, 20250121]"
Martin Scorsese,58846.0,39152.0,12039.0,1942-11-17T00:00:00Z,,United States,Celebrity,"[20230312, 20230516, 20230520, 20230521, 20230914, 20231006, 20231019, 20231020, 20231021, 20231027, 20231028, 20231117, 20240126, 20240218, 20240311, 20240417, 20240418, 20240803, 20241002, 20241020, 20241117, 20250210, 20250220, 20250529]"
Matthew Miller,40262.0,51669.0,1072.0,1962-01-01T00:00:00Z,,United States,Celebrity,"[20230107, 20230109, 20230118, 20230207, 20230327, 20230403, 20230430, 20230515, 20230613, 20230922, 20230925, 20231007, 20231029, 20231114, 20231202, 20231205, 20231212, 20240212, 20240422, 20240509, 20240510, 20240528, 20240601, 20240612, 20240815, 20240819, 20240827, 20240917, 20240927, 20241001, 20241009, 20241111, 20241125, 20241130, 20241210, 20241229, 20250102, 20250127, 20250203, 20250216, 20250312, 20250317, 20250407, 20250421, 20250526]"
Max Verstappen,63138.0,38471.0,12264.0,1997-09-30T00:00:00Z,,Belgium and Netherlands,Celebrity,"[20230203, 20230305, 20230318, 20230319, 20230330, 20230402, 20230428, 20230429, 20230507, 20230527, 20230528, 20230604, 20230618, 20230630, 20230702, 20230708, 20230709, 20230723, 20230728, 20230730, 20230827, 20230903, 20230916, 20230917, 20231006, 20231007, 20231119, 20231126, 20240201, 20240302, 20240309, 20240324, 20240407, 20240623, 20240630, 20240721, 20241019, 20241103, 20241124, 20241206, 20250501, 20250502]"
Melania Trump,12321.0,50616.0,37684.0,1970-04-26T00:00:00Z,,United States and Slovenia,Celebrity,"[20230331, 20230609, 20231128, 20240110, 20240628, 20240714, 20240719, 20240918, 20241003, 20241105, 20241106, 20241206, 20250101, 20250119, 20250120, 20250426]"
Michael Cohen,80626.0,170142.0,4783.0,1970-12-13T00:00:00Z,,United States,Politician,"[20230330, 20230331, 20230404, 20230412, 20230721, 20231024, 20231207, 20240126, 20240422, 20240510, 20240513, 20240514, 20240520, 20240528, 20240530, 20240531, 20240718, 20240828, 20241108, 20250110]"
Michael Dell,4281.0,4999.0,1678.0,1965-02-23T00:00:00Z,,United States,Entrepreneur,"[20230116, 20230210, 20230306, 20230319, 20230326, 20230501, 20230508, 20230602, 20230612, 20230622, 20230625, 20230702, 20231126, 20231217, 20240103, 20240129, 20240302, 20240520, 20240607, 20240617, 20240728, 20240804, 20241110, 20250106, 20250208, 20250323, 20250326, 20250414, 20250527]"
Michael Jordan,65574.0,25117.0,14291.0,1972-01-01T00:00:00Z,,United States,Celebrity,"[20230129, 20230208, 20230216, 20230217, 20230226, 20230302, 20230304, 20230401, 20230402, 20230512, 20230513, 20230514, 20230520, 20230523, 20230527, 20230610, 20230616, 20240421, 20240612, 20240627, 20240728, 20240806, 20240808, 20240810, 20241104, 20241109, 20241116, 20241224, 20250104, 20250516, 20250521]"
Michelle Obama,28700.0,52171.0,19306.0,1964-01-17T00:00:00Z,,United States,Politician,"[20240523, 20240531, 20240628, 20240721, 20240820, 20240821, 20241026, 20250102, 20250109, 20250120]"
Mike Pence,155333.0,54392.0,13432.0,1959-06-07T00:00:00Z,,United States,Politician,"[20230124, 20230210, 20230312, 20230531, 20230605, 20230607, 20230715, 20230802, 20230810, 20230824, 20230928, 20231028, 20231029, 20240315, 20240316, 20240628, 20240715, 20240726, 20241002, 20241106, 20250109, 20250120, 20250220]"
Miley Cyrus,62096.0,56248.0,25506.0,1992-11-23T00:00:00Z,,United States,Celebrity,"[20230113, 20230114, 20230118, 20230119, 20230204, 20230310, 20230311, 20230825, 20240205, 20240917, 20250303]"
Miranda Lambert,41454.0,67703.0,17700.0,1983-11-10T00:00:00Z,,United States,Celebrity,"[20230425, 20230512, 20230717, 20230718, 20231115, 20240101, 20240530, 20240628, 20240912, 20240927, 20241121, 20250101, 20250505, 20250509, 20250529]"
Mohamed Salah,68244.0,71435.0,30841.0,1992-06-15T00:00:00Z,,Egypt,Celebrity,"[20230221, 20230305, 20230622, 20230813, 20230825, 20230827, 20230901, 20231008, 20231112, 20231223, 20240101, 20240331, 20240427, 20240817, 20240825, 20240901, 20240928, 20241020, 20241027, 20241102, 20241124, 20241127, 20241201, 20241204, 20241222, 20241226, 20241229, 20250104, 20250105, 20250125, 20250201, 20250216, 20250223, 20250308, 20250311, 20250411, 20250427, 20250525]"
Morgan Wallen,59591.0,109403.0,43479.0,1993-05-13T00:00:00Z,,United States,Celebrity,"[20230131, 20230303, 20230424, 20230509, 20230812, 20230926, 20231109, 20240101, 20240126, 20240408, 20240712, 20240815, 20240917, 20241121, 20241212, 20250124, 20250130, 20250330, 20250516]"
Mukesh Ambani,19559.0,35693.0,7322.0,1957-04-19T00:00:00Z,,India,Entrepreneur,"[20230826, 20231028, 20231031, 20240111, 20240301, 20240302, 20240303, 20240521, 20240712, 20240713, 20240731, 20240808, 20240820, 20240929, 20241002, 20241009, 20241010, 20241019, 20241025]"
Nancy Pelosi,86986.0,91852.0,15909.0,1940-03-26T00:00:00Z,,United States,Politician,"[20230107, 20230127, 20230208, 20230719, 20230908, 20230929, 20231004, 20231102, 20240130, 20240227, 20240308, 20240628, 20240703, 20240710, 20240714, 20240718, 20240721, 20240820, 20240822, 20240911, 20241106, 20241213, 20241214, 20250120, 20250305]"
Narendra Modi,458322.0,427139.0,129871.0,1950-09-17T00:00:00Z,,India,Politician,"[20230309, 20230331, 20230425, 20230502, 20230528, 20230917, 20231014, 20231104, 20231116, 20231119, 20240324, 20240404, 20240513, 20240604, 20240609, 20240617, 20240917, 20241116, 20250325, 20250329, 20250409, 20250419, 20250506]"
Nawaz Sharif,64179.0,54743.0,5648.0,1949-12-25T00:00:00Z,,Pakistan,Politician,"[20230205, 20230625, 20230805, 20230913, 20231021, 20231221, 20240208, 20240209, 20240330, 20240331, 20240528, 20240529, 20240924, 20241018, 20241027, 20241103, 20241112, 20250114, 20250308]"
Nicki Minaj,67536.0,44747.0,4677.0,1982-12-08T00:00:00Z,,Trinidad and Tobago,Celebrity,"[20230414, 20230623, 20230913, 20231117, 20231208, 20231212, 20231214, 20231215, 20240126, 20240127, 20240128, 20240129, 20240525, 20240526, 20241122, 20250412, 20250506]"
Nicole Kidman,36365.0,59819.0,26321.0,1967-06-20T00:00:00Z,,United States and Australia,Celebrity,"[20230129, 20230312, 20230313, 20230421, 20231116, 20240126, 20240217, 20240428, 20240628, 20240629, 20240630, 20240706, 20240830, 20240831, 20240905, 20240906, 20240907, 20240908, 20241023, 20241024, 20250101, 20250106, 20250506]"
Nigel Farage,32398.0,95682.0,36918.0,1964-04-03T00:00:00Z,,United Kingdom,Politician,"[20230320, 20230516, 20230620, 20230629, 20230718, 20230726, 20231002, 20231119, 20231208, 20231210, 20240311, 20240416, 20240522, 20240603, 20240604, 20240704, 20240705, 20250105, 20250502]"
Novak Djokovic,189853.0,44805.0,11327.0,1987-05-22T00:00:00Z,,Serbia,Celebrity,"[20230129, 20230419, 20230512, 20230609, 20230611, 20230709, 20230714, 20230716, 20230820, 20230902, 20230910, 20231112, 20240114, 20240123, 20240126, 20240312, 20240409, 20240510, 20240522, 20240712, 20240714, 20240804, 20240827, 20241005, 20241231, 20250121, 20250124, 20250218, 20250321, 20250409, 20250426, 20250521, 20250529]"
Olaf Scholz,94113.0,81486.0,28189.0,1968-03-11T00:00:00Z,,Germany,Politician,"[20230410, 20230715, 20230904, 20231014, 20231128, 20240131, 20240629, 20241106, 20241107, 20241216, 20250209, 20250212, 20250216, 20250223, 20250307, 20250501, 20250505]"
Olivia Rodrigo,41385.0,44800.0,12890.0,2003-02-20T00:00:00Z,,United States,Celebrity,"[20230206, 20230219, 20230325, 20230502, 20230626, 20230630, 20230811, 20230907, 20230908, 20230913, 20230920, 20230921, 20240205, 20240224, 20240322, 20240515, 20240910, 20240914, 20250203]"
Oprah Winfrey,57501.0,50393.0,9953.0,1954-01-29T00:00:00Z,,United States,Entrepreneur,"[20231214, 20240104, 20240108, 20240205, 20240319, 20240611, 20240612, 20240822, 20240920, 20250303, 20250305, 20250306, 20250414]"
Paris Hilton,47651.0,25781.0,17801.0,1981-02-17T00:00:00Z,,United States,Celebrity,"[20230125, 20230223, 20230224, 20231020, 20231021, 20231024, 20231124, 20231225, 20231226, 20250109]"
Patrick Mahomes,61932.0,72142.0,27537.0,1995-09-17T00:00:00Z,,United States,Celebrity,"[20230107, 20230121, 20230130, 20230212, 20230213, 20230917, 20230924, 20231022, 20231029, 20231105, 20231217, 20240114, 20240128, 20240211, 20240212, 20240929, 20241020, 20241105, 20241117, 20241124, 20241215, 20241225, 20250105, 20250127, 20250209, 20250210]"
Pep Guardiola,45916.0,34432.0,10575.0,1971-01-18T00:00:00Z,,Spain,Celebrity,"[20230114, 20230401, 20230407, 20230517, 20230521, 20230603, 20230610, 20230806, 20230811, 20230816, 20230902, 20230916, 20231125, 20240126, 20240417, 20240519, 20241127, 20241201, 20241215, 20241221, 20250113, 20250114, 20250202, 20250211, 20250219, 20250517, 20250531]"
Pete Buttigieg,43360.0,45344.0,7217.0,1982-01-19T00:00:00Z,,United States,Politician,"[20230111, 20230313, 20231103, 20231108, 20240308, 20240325, 20240326, 20240616, 20240628, 20240721, 20240730, 20240822, 20241104, 20241201, 20250130, 20250305, 20250313, 20250325, 20250410, 20250423]"
Peter Thiel,6188.0,9727.0,3863.0,1967-10-11T00:00:00Z,,United States and Germany,Entrepreneur,"[20230310, 20230324, 20230406, 20230426, 20231019, 20231031, 20231109, 20231110, 20240102, 20240202, 20240715, 20240716, 20240721, 20240816, 20240817, 20241106, 20241213, 20250204, 20250304, 20250522]"
Pierre Poilievre,33910.0,45381.0,68080.0,1979-06-03T00:00:00Z,,Canada,Politician,"[20230216, 20230523, 20230530, 20230808, 20231017, 20231127, 20240123, 20240309, 20240430, 20240606, 20240625, 20240904, 20241013, 20241106, 20241216, 20241228, 20250103, 20250106, 20250202, 20250309, 20250428, 20250429]"
Pope Francis,439989.0,325595.0,857582.0,1936-12-17T00:00:00Z,2025-04-21T00:00:00Z,Argentina,Politician,"[20240528, 20240612, 20250222, 20250223, 20250420, 20250421, 20250426, 20250508, 20250518]"
Rahul Gandhi,272311.0,290226.0,55924.0,1970-06-19T00:00:00Z,,India,Politician,"[20230323, 20230324, 20230513, 20230707, 20230804, 20240604, 20241219]"
Ralph Lauren,64849.0,20488.0,9581.0,1939-10-14T00:00:00Z,,United States,Entrepreneur,"[20230114, 20230204, 20230225, 20230311, 20230325, 20230624, 20230909, 20230923, 20231118, 20231124, 20231216, 20231225, 20240203, 20240210, 20240217, 20240302, 20240323, 20240420, 20240427, 20240518, 20240622, 20240713, 20240907, 20240914, 20241109, 20241116, 20241117, 20241123, 20241129, 20241207, 20241214, 20241222, 20241225, 20250104, 20250111, 20250308, 20250315]"
Ray Dalio,5198.0,2641.0,1649.0,1949-08-08T00:00:00z,,United States,Entrepreneur,"[20230202, 20230220, 20230408, 20230918, 20231006, 20240326, 20240419, 20241209, 20250121, 20250128, 20250307, 20250312, 20250408, 20250409, 20250413, 20250414, 20250528]"
Richard Branson,19704.0,8375.0,1777.0,1950-07-18T00:00:00Z,,United Kingdom,Entrepreneur,"[20230108, 20230320, 20230404, 20230504, 20230629, 20230806, 20230812, 20230910, 20230916, 20231027, 20231205, 20240108, 20240109, 20240127, 20240128, 20240328, 20240418, 20240810, 20250220, 20250330]"
Robert De Niro,55096.0,28235.0,18699.0,1943-08-17T00:00:00Z,,Italy,Celebrity,"[20230224, 20230509, 20230510, 20230531, 20230703, 20240128, 20240311, 20240528, 20240529, 20241002, 20250220, 20250513]"
Robert Downey Jr.,28034.0,49800.0,10484.0,1965-04-04T00:00:00Z,,United States,Celebrity,"[20231007, 20231017, 20231018, 20231019, 20231213, 20240108, 20240307, 20240311, 20240622, 20240706, 20240728, 20241027, 20250124, 20250206]"
Rohit Sharma,39474.0,32021.0,14621.0,1987-04-30T00:00:00Z,,India,Celebrity,"[20230115, 20230124, 20230416, 20230430, 20230720, 20230902, 20230910, 20230927, 20231008, 20231011, 20231014, 20231019, 20231022, 20231029, 20231105, 20231112, 20231115, 20231119, 20240117, 20240215, 20240430, 20240605, 20240624, 20240629, 20240630, 20241024, 20241227, 20250123, 20250209, 20250220, 20250223, 20250309, 20250530]"
Rudy Giuliani,72762.0,30598.0,5759.0,1944-05-28T00:00:00Z,,United States,Politician,"[20230109, 20230515, 20230516, 20230628, 20230726, 20230802, 20230803, 20230815, 20230823, 20230824, 20231215, 20231216, 20231221, 20231222, 20240425, 20240611, 20240702, 20240926, 20241022, 20250116]"
Rupert Murdoch,55781.0,27673.0,8421.0,1931-03-11T00:00:00Z,,United States and Australia,Entrepreneur,"[20230213, 20230228, 20230320, 20230405, 20230413, 20230419, 20230424, 20230425, 20230921, 20240308, 20240602, 20240603, 20240917, 20241210, 20250210]"
Ryan Gosling,44861.0,60496.0,6283.0,1980-11-12T00:00:00Z,,Canada,Celebrity,"[20230404, 20230622, 20230710, 20230716, 20230717, 20230720, 20230722, 20231112, 20231221, 20240124, 20240310, 20240311, 20240414, 20241112, 20250418]"
Ryan Reynolds,51703.0,64805.0,22365.0,1976-10-23T00:00:00Z,,Canada,Celebrity,"[20230129, 20230315, 20230316, 20230422, 20230423, 20230626, 20231002, 20240206, 20240211, 20240212, 20240706, 20240723, 20240725, 20240726, 20240727, 20240728, 20240803, 20240804, 20240809, 20250101, 20250217, 20250426]"
Sabrina Carpenter,12426.0,65534.0,41937.0,1999-05-11T00:00:00Z,,United States,Celebrity,"[20230110, 20230228, 20230310, 20230602, 20230913, 20231002, 20231031, 20240101, 20240401, 20240412, 20240519, 20240607, 20240625, 20240823, 20240824, 20240912, 20240924, 20241204, 20241207, 20250203, 20250217, 20250506]"
Sadiq Khan,47233.0,44202.0,5497.0,1970-10-08T00:00:00Z,,United Kingdom,Politician,"[20230303, 20230506, 20230520, 20230523, 20230721, 20230728, 20230820, 20230829, 20231027, 20231216, 20240224, 20240323, 20240420, 20240502, 20240503, 20240504, 20240917, 20241106, 20241205, 20241230, 20241231, 20250117]"
Salman Khan,81159.0,94202.0,31222.0,1998-12-26T00:00:00Z,,India,Celebrity,"[20230125, 20230421, 20230422, 20230430, 20230730, 20230902, 20230916, 20231028, 20231118, 20231224, 20231227, 20240217, 20240414, 20240501, 20240713, 20241013, 20241116, 20241227, 20250116, 20250316]"
Sam Altman,46620.0,34792.0,20908.0,1985-04-22T00:00:00Z,,United States,Entrepreneur,"[20231017, 20231022, 20231030, 20231106, 20231117, 20231118, 20231120, 20231122, 20250108, 20250211]"
Satya Nadella,22085.0,13582.0,5771.0,1967-08-19T00:00:00Z,,United States and India,Entrepreneur,"[20230104, 20230105, 20230416, 20230623, 20230731, 20231120, 20240719, 20240811, 20240827, 20240916, 20241025, 20241119, 20250120, 20250404, 20250517, 20250520, 20250521, 20250531]"
Selena Gomez,73680.0,68684.0,37469.0,1992-07-22T00:00:00Z,,United States,Celebrity,"[20230111, 20230116, 20230117, 20230223, 20230224, 20230225, 20230226, 20230228, 20230314, 20230322, 20230324, 20230325, 20230722, 20230825, 20230913, 20231208, 20231215, 20240108, 20240324, 20240627, 20240906, 20241212, 20250106, 20250127, 20250128, 20250214, 20250303, 20250321]"
Sergey Brin,5230.0,4842.0,1534.0,1973-08-21T00:00:00Z,,United States,Entrepreneur,"[20230202, 20230702, 20230705, 20230707, 20230721, 20230803, 20230927, 20231207, 20240303, 20240305, 20240326, 20240523, 20240617, 20240704, 20240810, 20241023, 20241206, 20250120, 20250121, 20250224, 20250228, 20250301, 20250302, 20250303, 20250521]"
Shah Rukh Khan,69933.0,45119.0,15339.0,1965-11-02T00:00:00Z,,India,Celebrity,"[20230119, 20230125, 20230126, 20230128, 20230503, 20230506, 20230518, 20230613, 20230617, 20230704, 20230826, 20230830, 20230902, 20230906, 20230907, 20230908, 20230916, 20231101, 20231102, 20240323, 20240403, 20240522, 20240526, 20240602, 20240608, 20241101, 20241102, 20250322, 20250506]"
Sharad Pawar,84594.0,76266.0,7742.0,1940-12-12T00:00:00Z,,India,Politician,"[20230407, 20230502, 20230702, 20230705, 20240205, 20240207, 20240604, 20240626, 20240718, 20241020, 20241123, 20241212]"
Sheryl Sandberg,2107.0,2966.0,1859.0,1969-08-28T00:00:00Z,,United States,Entrepreneur,"[20230208, 20230410, 20230723, 20230828, 20230911, 20231022, 20231025, 20231031, 20231204, 20231226, 20240101, 20240107, 20240118, 20240324, 20240331, 20240408, 20240426, 20240503, 20240504, 20240602, 20240701, 20240721, 20240729, 20240805, 20240818, 20241124, 20241201, 20241208, 20241216, 20241226, 20250101, 20250111, 20250117, 20250126, 20250217, 20250310, 20250320]"
Shohei Ohtani,41448.0,60450.0,14183.0,1994-07-05T00:00:00Z,,Japan,Celebrity,"[20230321, 20230322, 20230628, 20230916, 20231208, 20231209, 20231222, 20240229, 20240321, 20240824, 20240920, 20241006, 20241026, 20241027, 20241031, 20241209, 20250531]"
