name,count_2023,count_2024,count_2025,birthDate,deathDate,nationality,occupationType,vol_jump_dates
Lionel Messi,84427.0,37155.0,9332.0,1987-06-24T00:00:00Z,,Argentina,Celebrity,"[20230502, 20230603, 20230606, 20230607, 20230623, 20230715, 20230721, 20230725, 20230802, 20230806, 20230819, 20231029, 20231030, 20240623, 20240704, 20240709, 20240714]"
Lisa Su,3622.0,3641.0,1047.0,1969-11-07T00:00:00Z,,United States and Taiwan,Entrepreneur,"[20230112, 20230113, 20240319, 20240404, 20240405, 20240602, 20240606, 20240607, 20241029, 20241209, 20241210, 20241215, 20241224, 20250106]"
Luis Diaz,41436.0,35385.0,10169.0,1957-11-06T00:00:00Z,,Colombia,Celebrity,"[20231028, 20231029, 20231104, 20231116]"
Luke Bryan,49446.0,72777.0,20379.0,1976-07-17T00:00:00Z,,United States,Celebrity,"[20230130, 20230219, 20230502, 20230521, 20230720, 20230721, 20230806, 20231108, 20240202, 20240421, 20240519, 20240824, 20240828, 20240926, 20241120, 20241231, 20250420]"
Mackenzie Scott,3590.0,4108.0,766.0,1970-04-07T00:00:00Z,,United States,Entrepreneur,"[20230110, 20230522, 20231207, 20240127, 20240305, 20240306, 20240318, 20240319, 20240320, 20241218, 20241219, 20250120, 20250217, 20250218]"
Mamata Banerjee,53115.0,78756.0,17273.0,1955-01-05T00:00:00Z,,India,Politician,"[20240123, 20240124, 20240313, 20240314, 20240516, 20240603, 20240604, 20240814, 20240815, 20240816, 20240911, 20240912]"
Marco Rubio,25046.0,55851.0,178478.0,1971-05-28T00:00:00Z,,United States,Politician,"[20241111, 20241112, 20250115, 20250120, 20250228]"
Margot Robbie,80428.0,48688.0,4021.0,1990-07-02T00:00:00Z,,Australia,Celebrity,"[20230123, 20230124, 20230712, 20230715, 20230716, 20230717, 20230720, 20230721, 20240107, 20240201, 20240310, 20240706, 20240707, 20240830, 20240831, 20241102]"
Mariah Carey,43853.0,45213.0,14704.0,1969-03-27T00:00:00Z,,United States,Celebrity,"[20231031, 20231223, 20231224, 20240825, 20240826, 20240922, 20241031, 20241206, 20241220, 20241224]"
Marjorie Taylor Greene,68165.0,57597.0,11761.0,1974-05-27T00:00:00Z,,United States,Politician,"[20230109, 20230207, 20230208, 20230220, 20230402, 20230403, 20230706, 20230719, 20240307, 20240308, 20240321, 20240322, 20240501, 20240508, 20240516, 20240517, 20240603, 20241105, 20250228, 20250326, 20250415, 20250421]"
Mark Rutte,39285.0,31069.0,23553.0,1967-02-14T00:00:00Z,,Netherlands,Politician,"[20230707, 20230709, 20230710, 20230813, 20231121, 20231122, 20240221, 20240617, 20240619, 20240625, 20240626, 20240829, 20240930, 20241001, 20241211, 20241212, 20250228, 20250301, 20250312, 20250313]"
Mark Zuckerberg,90409.0,63830.0,47655.0,1984-05-14T00:00:00Z,,United States,Entrepreneur,"[20230323, 20230324, 20230621, 20230622, 20230705, 20230706, 20230711, 20230806, 20230811, 20231012, 20240131, 20240217, 20240302, 20240304, 20240418, 20240419, 20240826, 20240827, 20250106, 20250107, 20250110, 20250119, 20250120]"
Martin Scorsese,58846.0,39152.0,12039.0,1942-11-17T00:00:00Z,,United States,Celebrity,"[20230520, 20230925, 20231005, 20231006, 20231018, 20231019, 20231020, 20231021, 20231026, 20231027, 20231116, 20240112, 20240126, 20240217, 20240220, 20240310, 20240311, 20240417, 20250209]"
Matthew Miller,40262.0,51669.0,1072.0,1962-01-01T00:00:00Z,,United States,Celebrity,"[20230206, 20231028, 20231029, 20231204, 20231211, 20240212, 20240505, 20240508, 20240509, 20240709, 20240917, 20240930, 20241008, 20241015, 20241209]"
Max Verstappen,63138.0,38471.0,12264.0,1997-09-30T00:00:00Z,,Belgium and Netherlands,Celebrity,"[20230304, 20230318, 20230401, 20230506, 20230527, 20230603, 20230617, 20230701, 20230708, 20230722, 20230729, 20230826, 20230902, 20230916, 20230923, 20231006, 20231007, 20231021, 20231104, 20231118, 20231125, 20240301, 20240308, 20240323, 20240406, 20240525, 20240608, 20240622, 20240629, 20240720, 20240824, 20240921, 20241102, 20241123, 20241130, 20241205, 20250405, 20250501, 20250517]"
Melania Trump,12321.0,50616.0,37684.0,1970-04-26T00:00:00Z,,United States and Slovenia,Celebrity,"[20240713, 20240718, 20241105, 20241106, 20250119, 20250120]"
Michael Cohen,80626.0,170142.0,4783.0,1970-12-13T00:00:00Z,,United States,Politician,"[20230330, 20230403, 20230404, 20230412, 20231023, 20231024, 20231206, 20231207, 20240509, 20240512, 20240513, 20240519, 20240520, 20240529, 20240530, 20240717]"
Michael Dell,4281.0,4999.0,1678.0,1965-02-23T00:00:00Z,,United States,Entrepreneur,"[20230209, 20230325, 20231125, 20240301, 20240606, 20240607, 20240616, 20240617, 20240620, 20240930, 20241112, 20250207, 20250208, 20250414]"
Michael Jordan,65574.0,25117.0,14291.0,1972-01-01T00:00:00Z,,United States,Celebrity,"[20230128, 20230207, 20230208, 20230215, 20230216, 20230217, 20230301, 20230331, 20230401, 20230415, 20230511, 20230512, 20230513, 20230519, 20230520, 20230527, 20230610, 20230615, 20230616, 20240809, 20250418, 20250419, 20250515, 20250520]"
Michelle Obama,28700.0,52171.0,19306.0,1964-01-17T00:00:00Z,,United States,Politician,"[20240531, 20240627, 20240720, 20240721, 20240820, 20240821, 20241026, 20250108, 20250109, 20250119, 20250120]"
Mike Pence,155333.0,54392.0,13432.0,1959-06-07T00:00:00Z,,United States,Politician,"[20230123, 20230124, 20230209, 20230531, 20230604, 20230607, 20230714, 20230801, 20230809, 20230823, 20230927, 20231027, 20231028, 20240315, 20240316, 20240714, 20240715, 20240726, 20241001, 20241105, 20250109, 20250119, 20250219]"
Miley Cyrus,62096.0,56248.0,25506.0,1992-11-23T00:00:00Z,,United States,Celebrity,"[20230112, 20230113, 20230118, 20230119, 20230309, 20230310, 20230824, 20230825, 20240204, 20240205]"
Miranda Lambert,41454.0,67703.0,17700.0,1983-11-10T00:00:00Z,,United States,Celebrity,"[20230511, 20230717, 20230718, 20231231, 20240627, 20240628, 20240926, 20241231, 20250504, 20250508]"
Mohamed Salah,68244.0,71435.0,30841.0,1992-06-15T00:00:00Z,,Egypt,Celebrity,"[20230304, 20230305, 20230824, 20231231, 20240101, 20240816, 20240831, 20240901, 20241123, 20241124, 20241130, 20241201, 20241221, 20241222, 20241225, 20241228, 20241229, 20250103, 20250104, 20250131, 20250215, 20250222, 20250307, 20250308, 20250410, 20250411, 20250426, 20250524]"
Morgan Wallen,59591.0,109403.0,43479.0,1993-05-13T00:00:00Z,,United States,Celebrity,"[20230302, 20230303, 20230423, 20230424, 20230508, 20230811, 20230812, 20240407, 20240408, 20240509, 20240711, 20250123, 20250124, 20250129, 20250130, 20250329, 20250330, 20250515]"
Mukesh Ambani,19559.0,35693.0,7322.0,1957-04-19T00:00:00Z,,India,Entrepreneur,"[20230401, 20231028, 20231031, 20240229, 20240301, 20240302, 20240303, 20240711, 20240712, 20240713, 20240731, 20240807, 20241009, 20241019, 20241024]"
Nancy Pelosi,86986.0,91852.0,15909.0,1940-03-26T00:00:00Z,,United States,Politician,"[20230103, 20230106, 20230127, 20230207, 20230907, 20230908, 20231003, 20231004, 20240129, 20240226, 20240307, 20240627, 20240702, 20240709, 20240710, 20240717, 20240718, 20240720, 20240721, 20240819, 20240821, 20241105, 20241106, 20241212, 20241213, 20250119, 20250304]"
Narendra Modi,458322.0,427139.0,129871.0,1950-09-17T00:00:00Z,,India,Politician,"[20230527, 20230528, 20230916, 20231013, 20231118, 20240512, 20240603, 20240604, 20240608]"
Nawaz Sharif,64179.0,54743.0,5648.0,1949-12-25T00:00:00Z,,Pakistan,Politician,"[20231020, 20231021, 20240207, 20240208, 20240330, 20240528, 20240529]"
Nicki Minaj,67536.0,44747.0,4677.0,1982-12-08T00:00:00Z,,Trinidad and Tobago,Celebrity,"[20230912, 20231207, 20231208, 20231214, 20240126, 20240127, 20240128, 20240524, 20240525]"
Nicole Kidman,36365.0,59819.0,26321.0,1967-06-20T00:00:00Z,,United States and Australia,Celebrity,"[20230312, 20231115, 20231116, 20240216, 20240427, 20240428, 20240627, 20240628, 20240629, 20240706, 20240830, 20240831, 20240905, 20240906, 20240907, 20241022, 20241023, 20241231, 20250105]"
Nigel Farage,32398.0,95682.0,36918.0,1964-04-03T00:00:00Z,,United Kingdom,Politician,"[20230725, 20231118, 20231119, 20231207, 20231209, 20240602, 20240603, 20240703, 20240704, 20250501, 20250502]"
Novak Djokovic,189853.0,44805.0,11327.0,1987-05-22T00:00:00Z,,Serbia,Celebrity,"[20230128, 20230608, 20230610, 20230713, 20230715, 20230819, 20230901, 20230910, 20231118, 20240113, 20240125, 20240711, 20240803, 20250120, 20250123]"
Olaf Scholz,94113.0,81486.0,28189.0,1968-03-11T00:00:00Z,,Germany,Politician,"[20230714, 20230903, 20230904, 20240130, 20240614, 20241105, 20241106, 20241215, 20241216, 20250208, 20250209, 20250212, 20250222, 20250223, 20250504, 20250505]"
Olivia Rodrigo,41385.0,44800.0,12890.0,2003-02-20T00:00:00Z,,United States,Celebrity,"[20230629, 20230630, 20230810, 20230907, 20230908, 20230912, 20230913, 20230920, 20240204, 20240223, 20240224, 20240321, 20240515, 20240913, 20250202]"
Oprah Winfrey,57501.0,50393.0,9953.0,1954-01-29T00:00:00Z,,United States,Entrepreneur,"[20231213, 20240103, 20240104, 20240204, 20240611, 20240821, 20240822, 20240919, 20250302, 20250305]"
Paris Hilton,47651.0,25781.0,17801.0,1981-02-17T00:00:00Z,,United States,Celebrity,"[20230124, 20230125, 20230222, 20230223, 20231020, 20231021, 20231024, 20231123, 20231124, 20231225, 20241218, 20250108, 20250109]"
Patrick Mahomes,61932.0,72142.0,27537.0,1995-09-17T00:00:00Z,,United States,Celebrity,"[20230121, 20230129, 20230212, 20240127, 20240211, 20241215, 20250126, 20250208, 20250209]"
Pep Guardiola,45916.0,34432.0,10575.0,1971-01-18T00:00:00Z,,Spain,Celebrity,"[20230516, 20230517, 20230520, 20230602, 20230609, 20230610, 20240416, 20240518, 20240519, 20241126, 20241130, 20250113]"
Pete Buttigieg,43360.0,45344.0,7217.0,1982-01-19T00:00:00Z,,United States,Politician,"[20240627, 20240720, 20240721, 20240729, 20240821, 20241103, 20241104, 20250129, 20250130, 20250423]"
Peter Thiel,6188.0,9727.0,3863.0,1967-10-11T00:00:00Z,,United States and Germany,Entrepreneur,"[20230309, 20230310, 20230311, 20230323, 20230324, 20231018, 20231109, 20240201, 20240714, 20240715, 20240720, 20240815, 20240816, 20240817, 20241105, 20241106, 20241212, 20241213, 20250129, 20250203, 20250521]"
Pierre Poilievre,33910.0,45381.0,68080.0,1979-06-03T00:00:00Z,,Canada,Politician,"[20250105, 20250106, 20250309, 20250428]"
Pope Francis,439989.0,325595.0,857582.0,1936-12-17T00:00:00Z,2025-04-21T00:00:00Z,Argentina,Politician,"[20250222, 20250223, 20250420, 20250421, 20250425, 20250507]"
Rahul Gandhi,272311.0,290226.0,55924.0,1970-06-19T00:00:00Z,,India,Politician,"[20230322, 20230323, 20230803, 20240603, 20240604, 20240701]"
Ralph Lauren,64849.0,20488.0,9581.0,1939-10-14T00:00:00Z,,United States,Entrepreneur,"[20231123, 20231124, 20231216, 20231224, 20240323, 20240817, 20240907, 20240921, 20240928, 20241012, 20241109, 20241116, 20241122, 20241123, 20241128, 20241129, 20241207, 20241214, 20241224, 20250104]"
Ray Dalio,5198.0,2641.0,1649.0,1949-08-08T00:00:00z,,United States,Entrepreneur,"[20230918, 20250307, 20250407, 20250408, 20250412, 20250413, 20250527]"
Richard Branson,19704.0,8375.0,1777.0,1950-07-18T00:00:00Z,,United Kingdom,Entrepreneur,"[20230403, 20230503, 20230805, 20230909, 20231204, 20240107, 20240108, 20240126, 20240127, 20240327, 20250329]"
Robert De Niro,55096.0,28235.0,18699.0,1943-08-17T00:00:00Z,,Italy,Celebrity,"[20230223, 20230508, 20230509, 20230530, 20230702, 20230703, 20240127, 20240310, 20240528]"
Robert Downey Jr.,28034.0,49800.0,10484.0,1965-04-04T00:00:00Z,,United States,Celebrity,"[20231017, 20231018, 20240107, 20240310, 20240311, 20240727, 20240728]"
Rohit Sharma,39474.0,32021.0,14621.0,1987-04-30T00:00:00Z,,India,Celebrity,"[20230123, 20230429, 20231010, 20231013, 20231018, 20231021, 20231028, 20231104, 20231111, 20231114, 20231118, 20231119, 20240429, 20240628, 20240629, 20250208, 20250222, 20250308, 20250506]"
Rudy Giuliani,72762.0,30598.0,5759.0,1944-05-28T00:00:00Z,,United States,Politician,"[20230515, 20230726, 20230802, 20230815, 20230822, 20230823, 20231214, 20231215, 20231221, 20241022]"
Rupert Murdoch,55781.0,27673.0,8421.0,1931-03-11T00:00:00Z,,United States and Australia,Entrepreneur,"[20230212, 20230227, 20230319, 20230320, 20230404, 20230424, 20230920, 20230921, 20240307, 20240308, 20240601, 20240602, 20241209, 20250209]"
Ryan Gosling,44861.0,60496.0,6283.0,1980-11-12T00:00:00Z,,Canada,Celebrity,"[20230710, 20230715, 20230716, 20230720, 20240123, 20240310, 20240311, 20240413, 20250417]"
Ryan Reynolds,51703.0,64805.0,22365.0,1976-10-23T00:00:00Z,,Canada,Celebrity,"[20230128, 20230314, 20230315, 20230421, 20230422, 20231001, 20240211, 20240722, 20240723, 20240725, 20240726, 20240727, 20240803, 20241221, 20250216, 20250217]"
Sabrina Carpenter,12426.0,65534.0,41937.0,1999-05-11T00:00:00Z,,United States,Celebrity,"[20240412, 20240518, 20240606, 20240607, 20240619, 20240624, 20240822, 20240823, 20240911, 20240912, 20240923, 20240924, 20241203, 20241204, 20241206, 20241207, 20250202, 20250203, 20250216, 20250505]"
Sadiq Khan,47233.0,44202.0,5497.0,1970-10-08T00:00:00Z,,United Kingdom,Politician,"[20240501, 20240502, 20240503, 20241230]"
Salman Khan,81159.0,94202.0,31222.0,1998-12-26T00:00:00Z,,India,Celebrity,"[20230125, 20230420, 20230421, 20230422, 20230429, 20230729, 20231028, 20231117, 20231223, 20231224, 20231226, 20240127, 20240413, 20240414, 20241012, 20241013, 20241226, 20250315, 20250329]"
Sam Altman,46620.0,34792.0,20908.0,1985-04-22T00:00:00Z,,United States,Entrepreneur,"[20231116, 20231117, 20240209, 20250107, 20250210]"
Satya Nadella,22085.0,13582.0,5771.0,1967-08-19T00:00:00Z,,United States and India,Entrepreneur,"[20230103, 20230104, 20230105, 20230207, 20231119, 20231120, 20240718, 20240719, 20241024, 20250119, 20250120, 20250519, 20250520]"
Selena Gomez,73680.0,68684.0,37469.0,1992-07-22T00:00:00Z,,United States,Celebrity,"[20230110, 20230116, 20230223, 20230224, 20230323, 20230324, 20230721, 20230722, 20230912, 20230913, 20231207, 20231208, 20231214, 20240107, 20240108, 20240323, 20240324, 20240906, 20241211, 20241212, 20250105, 20250126, 20250127, 20250302, 20250320, 20250321]"
Sergey Brin,5230.0,4842.0,1534.0,1973-08-21T00:00:00Z,,United States,Entrepreneur,"[20230201, 20230706, 20230926, 20231206, 20231207, 20240302, 20240325, 20240326, 20240522, 20240809, 20241023, 20250119, 20250120, 20250227, 20250228, 20250302, 20250303, 20250520]"
Shah Rukh Khan,69933.0,45119.0,15339.0,1965-11-02T00:00:00Z,,India,Celebrity,"[20230119, 20230124, 20230125, 20230506, 20230703, 20230704, 20230829, 20230905, 20230906, 20230907, 20231101, 20240521, 20240522, 20240525, 20240526, 20240601, 20240608, 20241101, 20250321, 20250505, 20250506]"
Sharad Pawar,84594.0,76266.0,7742.0,1940-12-12T00:00:00Z,,India,Politician,"[20230501, 20230502, 20230701, 20230702, 20240204, 20240603, 20240604, 20240625, 20240717, 20241019, 20241122, 20241123, 20241211]"
Sheryl Sandberg,2107.0,2966.0,1859.0,1969-08-28T00:00:00Z,,United States,Entrepreneur,"[20230207, 20231203, 20231204, 20240117, 20240425, 20240426, 20240503, 20250116, 20250117, 20250125, 20250309, 20250310]"
Shohei Ohtani,41448.0,60450.0,14183.0,1994-07-05T00:00:00Z,,Japan,Celebrity,"[20230321, 20230823, 20230915, 20230916, 20231207, 20231208, 20240229, 20240320, 20240919, 20241026, 20241030]"
Snoop Dogg,46968.0,76238.0,15833.0,1971-10-20T00:00:00Z,,United States,Celebrity,"[20230402, 20231115, 20231116, 20240725, 20240726, 20240803, 20240810, 20240811, 20241101, 20250117, 20250118]"
Sonia Gandhi,39079.0,38436.0,10174.0,1946-12-09T00:00:00Z,,India,Politician,"[20230109, 20230128, 20230224, 20230225, 20230315, 20230316, 20230317, 20230321, 20230402, 20240212, 20240213, 20240526, 20240603, 20240604, 20240813, 20241226]"
Stephen King,53057.0,36647.0,15516.0,1986-03-06T00:00:00Z,,United States,Celebrity,"[20230128, 20230420, 20230421, 20230826, 20230920, 20230930, 20231007, 20231014, 20231021, 20240323, 20240907, 20240920, 20241004, 20241011, 20241012, 20241111, 20241112, 20250108, 20250215, 20250220, 20250221, 20250329, 20250507]"
Steve Cohen,7176.0,5158.0,2260.0,1956-06-11T00:00:00Z,,United States,Entrepreneur,"[20230627, 20231107, 20240402, 20241208, 20241209]"
Steven Spielberg,53324.0,32138.0,11173.0,1946-12-18T00:00:00Z,,United States,Celebrity,"[20230110, 20230111, 20230113, 20230114, 20230221, 20230312, 20240310, 20250104]"
Sundar Pichai,19783.0,19140.0,8856.0,1972-06-10T00:00:00Z,,United States and India,Entrepreneur,"[20230417, 20230418, 20230421, 20230422, 20230519, 20230623, 20240228, 20240229, 20240320, 20250119, 20250120]"
Taylor Swift,541536.0,750520.0,109801.0,1989-12-13T00:00:00Z,,United States,Celebrity,"[20230408, 20230619, 20230706, 20230918, 20230919, 20230924, 20231012, 20231026, 20231117, 20240204, 20240210, 20240211, 20240418, 20240419, 20240807, 20240910, 20240911, 20250202, 20250209]"
Ted Cruz,40395.0,43450.0,14073.0,1970-12-22T00:00:00Z,,United States,Politician,"[20241015, 20241028, 20241105]"
Tim Cook,53217.0,29286.0,17653.0,1960-11-01T00:00:00Z,,United States,Entrepreneur,"[20230112, 20230113, 20230417, 20230418, 20230604, 20230605, 20230911, 20230912, 20240414, 20240415, 20240908, 20240909, 20250119, 20250120, 20250514, 20250515]"
Tim Scott,86544.0,28524.0,3478.0,1965-09-19T00:00:00Z,,United States,Politician,"[20230411, 20230519, 20230521, 20230522, 20230604, 20230605, 20230823, 20230927, 20231108, 20231112, 20240119, 20240121, 20240122, 20240123, 20240626, 20240627, 20240714, 20240715]"
Tom Brady,85210.0,60339.0,18899.0,1977-08-03T00:00:00Z,,United States,Celebrity,"[20230116, 20230131, 20230201, 20230212, 20240211, 20240505, 20240506, 20240907, 20250208, 20250209]"
Tom Cruise,74326.0,54939.0,27609.0,1962-07-03T00:00:00Z,,United States,Celebrity,"[20230715, 20240810, 20240811, 20250208, 20250401, 20250517]"
Tony Blair,44034.0,41037.0,7746.0,1953-05-06T00:00:00Z,,United Kingdom,Politician,"[20230505, 20230906, 20231112, 20231213, 20231214, 20231215, 20231216, 20240703, 20240704, 20240712, 20241120]"
Travis Kelce,99916.0,173428.0,36601.0,1989-10-05T00:00:00Z,,United States,Celebrity,"[20230212, 20230923, 20230924, 20231001, 20240121, 20240128, 20240211, 20250209]"
Travis Scott,48890.0,37467.0,12900.0,1975-09-14T00:00:00Z,,United States,Celebrity,"[20230425, 20230727, 20230728, 20240204, 20240506, 20240507, 20240619, 20240620, 20240722, 20240808, 20240809, 20240927, 20241220, 20250510]"
Virat Kohli,50010.0,34266.0,16062.0,1988-11-05T00:00:00Z,,India,Celebrity,"[20230109, 20230114, 20230311, 20230910, 20231018, 20231019, 20231104, 20231114, 20231115, 20231118, 20240628, 20240629, 20241123, 20250222, 20250308, 20250511]"
Volodymyr Zelenskyy,164194.0,108988.0,97262.0,1978-01-25T00:00:00Z,,Ukraine,Politician,"[20240720, 20240927, 20250215, 20250218, 20250219, 20250223, 20250227, 20250228, 20250301]"
Wang Yi,64335.0,39348.0,12539.0,1953-10-19T00:00:00Z,,People's Republic of China,Politician,"[20230218, 20230221, 20230724, 20230725, 20250427]"
Warren Buffett,96441.0,91213.0,46497.0,1930-08-30T00:00:00Z,,United States,Entrepreneur,"[20230506, 20230622, 20230623, 20231128, 20240503, 20240504, 20240803, 20240804, 20250331, 20250403, 20250404, 20250406, 20250502, 20250503]"
Will Smith,67948.0,34108.0,16796.0,1989-07-10T00:00:00Z,,United States,Celebrity,"[20230304, 20230305, 20230312, 20231010, 20231011, 20231016, 20231024, 20231114, 20240323, 20240712, 20241004, 20241005, 20241227, 20250202, 20250323, 20250324]"
William Ruto,47194.0,45287.0,11789.0,1966-12-21T00:00:00Z,,Kenya,Politician,"[20230222, 20230309, 20230327, 20230715, 20230828, 20240513, 20240519, 20240522, 20240523, 20240527, 20240622, 20240624, 20240625, 20240704, 20240710, 20240711, 20241128, 20250203, 20250330, 20250529]"
Willie Nelson,41924.0,44636.0,9240.0,1933-04-29T00:00:00Z,,United States,Celebrity,"[20230205, 20230428, 20230429, 20231217, 20240101, 20240305, 20240529, 20240621, 20240929, 20241025]"
Xi Jinping,,,,1953-06-15T00:00:00Z,,People's Republic of China,Politician,"[20230309, 20230319, 20230320, 20230601, 20230616, 20230620, 20230621, 20230630, 20230707, 20230708, 20230823, 20231114, 20231115, 20240129, 20240504, 20240505, 20240716, 20240717, 20241019]"
